time	rtt	rto
5629.18	66.9213	71.3441
5632.26	68.5445	72.5981
5633.21	66.4873	71.1866
5678.89	70.5382	74.4899
5683.09	69.8479	75.7577
5685.27	69.3983	75.8992
5687.05	70.059	76.5322
5690.46	69.0361	75.5945
5692.58	70.7283	76.6779
5693.95	72.0434	78.6826
5696.4	71.3264	78.9839
5698.64	71.8692	79.5531
5701.97	72.6902	80.6101
5704.02	71.6653	79.9032
5708	74.7356	82.636
5753.53	74.5653	83.9909
5757.96	74.7983	84.8477
5759.89	74.5491	84.8155
5763.37	76.228	86.3623
5765.63	75.0571	85.7435
5767.1	74.4255	84.2928
5769.9	75.8876	84.6774
5771.28	77.2091	86.1417
5774.35	77.8379	87.531
5778.39	79.6801	90.2123
5778.58	76.5143	88.0811
5782.28	78.1591	88.1716
5782.42	74.3407	86.1173
5818.48	64.8468	92.7083
5822.79	64.7394	96.2569
5827.68	67.6876	95.0212
5828.57	65.0973	95.6225
5829.3	63.5782	96.3924
5832.72	65.5582	94.1397
5835.19	65.1945	92.0865
